2023-12-04 08:08:24,274 INFO    StreamThr :73366 [internal.py:wandb_internal():86] W&B internal server running at pid: 73366, started at: 2023-12-04 08:08:24.273564
2023-12-04 08:08:24,275 DEBUG   HandlerThread:73366 [handler.py:handle_request():146] handle_request: status
2023-12-04 08:08:24,276 INFO    WriterThread:73366 [datastore.py:open_for_write():85] open: /data_2/teddy/code/speech_emotion_recognition/wandb/run-20231204_080824-pvjzie7v/run-pvjzie7v.wandb
2023-12-04 08:08:24,277 DEBUG   SenderThread:73366 [sender.py:send():380] send: header
2023-12-04 08:08:24,279 DEBUG   SenderThread:73366 [sender.py:send():380] send: run
2023-12-04 08:08:24,482 ERROR   SenderThread:73366 [internal_api.py:execute():370] 500 response executing GraphQL.
2023-12-04 08:08:24,482 ERROR   SenderThread:73366 [internal_api.py:execute():371] {"errors":[{"message":"An internal error occurred. Please contact support.","path":["upsertBucket"]}],"data":{"upsertBucket":null}}
2023-12-04 08:08:25,877 INFO    SenderThread:73366 [dir_watcher.py:__init__():211] watching files in: /data_2/teddy/code/speech_emotion_recognition/wandb/run-20231204_080824-pvjzie7v/files
2023-12-04 08:08:25,877 INFO    SenderThread:73366 [sender.py:_start_run_threads():1124] run started: pvjzie7v with start time 1701677304.273385
2023-12-04 08:08:25,884 DEBUG   HandlerThread:73366 [handler.py:handle_request():146] handle_request: check_version
2023-12-04 08:08:25,885 DEBUG   SenderThread:73366 [sender.py:send_request():407] send_request: check_version
2023-12-04 08:08:25,940 DEBUG   HandlerThread:73366 [handler.py:handle_request():146] handle_request: run_start
2023-12-04 08:08:25,969 DEBUG   HandlerThread:73366 [system_info.py:__init__():32] System info init
2023-12-04 08:08:25,970 DEBUG   HandlerThread:73366 [system_info.py:__init__():47] System info init done
2023-12-04 08:08:25,970 INFO    HandlerThread:73366 [system_monitor.py:start():194] Starting system monitor
2023-12-04 08:08:25,970 INFO    SystemMonitor:73366 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-04 08:08:25,970 INFO    HandlerThread:73366 [system_monitor.py:probe():214] Collecting system info
2023-12-04 08:08:25,970 INFO    SystemMonitor:73366 [interfaces.py:start():190] Started cpu monitoring
2023-12-04 08:08:25,971 INFO    SystemMonitor:73366 [interfaces.py:start():190] Started disk monitoring
2023-12-04 08:08:25,971 INFO    SystemMonitor:73366 [interfaces.py:start():190] Started gpu monitoring
2023-12-04 08:08:25,972 INFO    SystemMonitor:73366 [interfaces.py:start():190] Started memory monitoring
2023-12-04 08:08:25,972 INFO    SystemMonitor:73366 [interfaces.py:start():190] Started network monitoring
2023-12-04 08:08:26,048 DEBUG   HandlerThread:73366 [system_info.py:probe():196] Probing system
2023-12-04 08:08:26,050 DEBUG   HandlerThread:73366 [system_info.py:_probe_git():181] Probing git
2023-12-04 08:08:26,056 DEBUG   HandlerThread:73366 [system_info.py:_probe_git():189] Probing git done
2023-12-04 08:08:26,056 DEBUG   HandlerThread:73366 [system_info.py:probe():244] Probing system done
