2023-12-04 08:22:12,267 INFO    StreamThr :88921 [internal.py:wandb_internal():86] W&B internal server running at pid: 88921, started at: 2023-12-04 08:22:12.266516
2023-12-04 08:22:12,268 DEBUG   HandlerThread:88921 [handler.py:handle_request():146] handle_request: status
2023-12-04 08:22:12,269 INFO    WriterThread:88921 [datastore.py:open_for_write():85] open: /data_2/teddy/code/speech_emotion_recognition/wandb/run-20231204_082212-3bf4l24p/run-3bf4l24p.wandb
2023-12-04 08:22:12,270 DEBUG   SenderThread:88921 [sender.py:send():380] send: header
2023-12-04 08:22:12,272 DEBUG   SenderThread:88921 [sender.py:send():380] send: run
2023-12-04 08:22:12,564 INFO    SenderThread:88921 [dir_watcher.py:__init__():211] watching files in: /data_2/teddy/code/speech_emotion_recognition/wandb/run-20231204_082212-3bf4l24p/files
2023-12-04 08:22:12,564 INFO    SenderThread:88921 [sender.py:_start_run_threads():1124] run started: 3bf4l24p with start time 1701678132.266228
2023-12-04 08:22:12,572 DEBUG   HandlerThread:88921 [handler.py:handle_request():146] handle_request: check_version
2023-12-04 08:22:12,572 DEBUG   SenderThread:88921 [sender.py:send_request():407] send_request: check_version
2023-12-04 08:22:12,629 DEBUG   HandlerThread:88921 [handler.py:handle_request():146] handle_request: run_start
2023-12-04 08:22:12,657 DEBUG   HandlerThread:88921 [system_info.py:__init__():32] System info init
2023-12-04 08:22:12,658 DEBUG   HandlerThread:88921 [system_info.py:__init__():47] System info init done
2023-12-04 08:22:12,658 INFO    HandlerThread:88921 [system_monitor.py:start():194] Starting system monitor
2023-12-04 08:22:12,658 INFO    SystemMonitor:88921 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-04 08:22:12,658 INFO    HandlerThread:88921 [system_monitor.py:probe():214] Collecting system info
2023-12-04 08:22:12,658 INFO    SystemMonitor:88921 [interfaces.py:start():190] Started cpu monitoring
2023-12-04 08:22:12,659 INFO    SystemMonitor:88921 [interfaces.py:start():190] Started disk monitoring
2023-12-04 08:22:12,659 INFO    SystemMonitor:88921 [interfaces.py:start():190] Started gpu monitoring
2023-12-04 08:22:12,659 INFO    SystemMonitor:88921 [interfaces.py:start():190] Started memory monitoring
2023-12-04 08:22:12,660 INFO    SystemMonitor:88921 [interfaces.py:start():190] Started network monitoring
2023-12-04 08:22:12,833 DEBUG   HandlerThread:88921 [system_info.py:probe():196] Probing system
2023-12-04 08:22:12,835 DEBUG   HandlerThread:88921 [system_info.py:_probe_git():181] Probing git
2023-12-04 08:22:12,841 DEBUG   HandlerThread:88921 [system_info.py:_probe_git():189] Probing git done
2023-12-04 08:22:12,841 DEBUG   HandlerThread:88921 [system_info.py:probe():244] Probing system done
