2023-12-04 08:25:00,320 INFO    StreamThr :93742 [internal.py:wandb_internal():86] W&B internal server running at pid: 93742, started at: 2023-12-04 08:25:00.320080
2023-12-04 08:25:00,321 DEBUG   HandlerThread:93742 [handler.py:handle_request():146] handle_request: status
2023-12-04 08:25:00,322 INFO    WriterThread:93742 [datastore.py:open_for_write():85] open: /data_2/teddy/code/speech_emotion_recognition/wandb/run-20231204_082500-3fewhznl/run-3fewhznl.wandb
2023-12-04 08:25:00,324 DEBUG   SenderThread:93742 [sender.py:send():380] send: header
2023-12-04 08:25:00,326 DEBUG   SenderThread:93742 [sender.py:send():380] send: run
2023-12-04 08:25:00,602 INFO    SenderThread:93742 [dir_watcher.py:__init__():211] watching files in: /data_2/teddy/code/speech_emotion_recognition/wandb/run-20231204_082500-3fewhznl/files
2023-12-04 08:25:00,602 INFO    SenderThread:93742 [sender.py:_start_run_threads():1124] run started: 3fewhznl with start time 1701678300.320021
2023-12-04 08:25:00,609 DEBUG   HandlerThread:93742 [handler.py:handle_request():146] handle_request: check_version
2023-12-04 08:25:00,610 DEBUG   SenderThread:93742 [sender.py:send_request():407] send_request: check_version
2023-12-04 08:25:00,672 DEBUG   HandlerThread:93742 [handler.py:handle_request():146] handle_request: run_start
2023-12-04 08:25:00,686 DEBUG   HandlerThread:93742 [system_info.py:__init__():32] System info init
2023-12-04 08:25:00,686 DEBUG   HandlerThread:93742 [system_info.py:__init__():47] System info init done
2023-12-04 08:25:00,686 INFO    HandlerThread:93742 [system_monitor.py:start():194] Starting system monitor
2023-12-04 08:25:00,686 INFO    SystemMonitor:93742 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-12-04 08:25:00,686 INFO    HandlerThread:93742 [system_monitor.py:probe():214] Collecting system info
2023-12-04 08:25:00,687 INFO    SystemMonitor:93742 [interfaces.py:start():190] Started cpu monitoring
2023-12-04 08:25:00,687 INFO    SystemMonitor:93742 [interfaces.py:start():190] Started disk monitoring
2023-12-04 08:25:00,688 INFO    SystemMonitor:93742 [interfaces.py:start():190] Started gpu monitoring
2023-12-04 08:25:00,688 INFO    SystemMonitor:93742 [interfaces.py:start():190] Started memory monitoring
2023-12-04 08:25:00,689 INFO    SystemMonitor:93742 [interfaces.py:start():190] Started network monitoring
2023-12-04 08:25:00,852 DEBUG   HandlerThread:93742 [system_info.py:probe():196] Probing system
2023-12-04 08:25:00,854 DEBUG   HandlerThread:93742 [system_info.py:_probe_git():181] Probing git
2023-12-04 08:25:00,860 DEBUG   HandlerThread:93742 [system_info.py:_probe_git():189] Probing git done
2023-12-04 08:25:00,860 DEBUG   HandlerThread:93742 [system_info.py:probe():244] Probing system done
